time_s,signal
0.658,0.3456526567085102
0.66,0.8749791931144836
0.662,1.2599452488827805
0.664,1.5337327507930212
0.666,1.4147811515135598
0.668,0.9832689856699541
0.67,0.4884916863116295
0.672,-0.27623504443221436
0.674,-1.0122738383818046
0.676,-1.2671632909622481
0.678,-1.5210444618169519
0.68,-1.298918604428442
0.682,-1.0132638385751314
0.684,-0.45231442411383627
0.686,0.3474013933230483
0.6880000000000001,0.8211229739132521
0.6900000000000001,1.310330304314427
0.6920000000000001,1.534034505027214
0.6940000000000001,1.334462540743132
0.6960000000000001,0.926955801913506
0.6980000000000001,0.3557876688666385
0.7000000000000001,-0.25193994353430693
0.7020000000000001,-0.9130406116247025
0.704,-1.2399417149128908
0.706,-1.3808750034991366
0.708,-1.1492861240229557
0.71,-0.8885098876535461
0.712,-0.35517370547451566
0.714,0.3427503903000685
0.716,0.8309575096175912
0.718,1.2320584975246698
0.72,1.3429419638095588
0.722,1.2462212327993754
0.724,0.7738226484795554
0.726,0.2686255035554622
0.728,-0.43103572699314774
0.73,-0.8525360534030324
0.732,-1.0653507516622032
0.734,-1.2776974622658204
0.736,-1.1329555595801097
0.738,-0.8007260713844644
0.74,-0.21651998484386153
0.742,0.2930134615292919
0.744,0.6845772570316537
0.746,1.0789661338117413
0.748,1.147622276768926
0.75,1.0377016689716179
0.752,0.6429631467339196
0.754,0.31615480227688647
0.756,-0.2260474453867345
0.758,-0.6647210583809491
0.76,-0.9560005193371882
0.762,-1.0250240163869466
0.764,-0.8552321384550979
0.766,-0.6293791398478374
0.768,-0.17301932593282382
0.77,0.21903017846726672
0.772,0.6214213203517036
0.774,0.839119321379194
0.776,0.8788443649491895
0.778,0.7009608707880528
0.78,0.5807284239321207
0.782,0.27978836728174256
0.784,-0.10642165266258896
0.786,-0.40372549237091504
0.788,-0.677656140581347
0.79,-0.7653742566908525
0.792,-0.7457722283602621
0.794,-0.45934252777003526
0.796,-0.26263300749422164
0.798,-0.0034828837168197346
0.8,0.22730000078475068
0.802,0.4932267223137835
0.804,0.6821729974703228
0.806,0.6315247310055433
0.808,0.4668002775687444
0.81,0.3893481170223683
0.812,0.1600349655083162
0.8140000000000001,-0.09535846240637216
0.8160000000000001,-0.30356155018139547
0.8180000000000001,-0.41937443760032683
0.8200000000000001,-0.5017296012268577
0.8220000000000001,-0.45529785586668303
0.8240000000000001,-0.42079058887384746
0.8260000000000001,-0.13732092366168208
0.8280000000000001,-0.0016388435882475488
0.8300000000000001,0.2858826411807096
0.8320000000000001,0.24942877353048815
0.834,0.49788245806655795
0.836,0.5502941501909347
0.838,0.4438620998983833
0.84,0.3695306306153757
0.842,0.2122325867807028
0.844,-0.00126292822463403
0.846,-0.2636234601174608
0.848,-0.4185809718598626
0.85,-0.4735197685133853
0.852,-0.4896360633556466
0.854,-0.483954356779779
0.856,-0.33234979270049075
0.858,-0.10655901657422052
0.86,0.18725498655154654
0.862,0.3239600203263725
0.864,0.4964815593960588
0.866,0.6627950608305395
0.868,0.5790398101029041
0.87,0.46372379698404603
0.872,0.2561072437186967
0.874,-0.025885682000879123
0.876,-0.41211665081868315
0.878,-0.5749087386086588
0.88,-0.8556799710625638
0.882,-0.7518786823832205
0.884,-0.7202083136097899
0.886,-0.4360475274150299
0.888,0.014220034260273642
0.89,0.3362853569651872
0.892,0.6385441869938637
0.894,0.8588327936764957
0.896,0.9422856632720777
0.898,0.7744019366579863
0.9,0.47405911937465917
0.902,0.12030250055420269
0.904,-0.40554927995150547
0.906,-0.7736219617319329
0.908,-1.020973797392417
0.91,-0.9914477233914682
0.912,-0.8474813407957157
0.914,-0.49524234707091574
0.916,-0.1007274488947566
0.918,0.3881225661123524
0.92,0.8693502225141041
0.922,1.0845294977971325
0.924,1.2093892242054858
0.926,1.0345800359752195
0.928,0.5884841374764974
0.93,0.10898723491406061
0.932,-0.4386980547398421
0.934,-0.8179873077919435
0.936,-1.0758233519706546
0.9380000000000001,-1.274447258566435
0.9400000000000001,-1.0782256437113802
0.9420000000000001,-0.7807214318338669
0.9440000000000001,-0.1008880102976004
0.9460000000000001,0.47660053622884674
0.9480000000000001,0.9262976574372325
0.9500000000000001,1.3331723377843456
0.9520000000000001,1.2734600739815325
0.9540000000000001,1.1266418642606673
0.9560000000000001,0.6967783384934809
0.9580000000000001,0.033803162836907846
0.96,-0.48228159839994134
0.962,-0.9958500541699803
0.964,-1.43610432976602
0.966,-1.4828592352341856
0.968,-1.1430681935263578
0.97,-0.6957984659324067
0.972,-0.13092375684030266
0.974,0.5587288610994161
0.976,1.1015394064511692
0.978,1.4137260827234093
0.98,1.4914443129489743
0.982,1.2057991262256214
0.984,0.770443423643069
0.986,0.10578249532856991
0.988,-0.5843059532457126
0.99,-1.0974365786077986
0.992,-1.387591535136138
0.994,-1.4285141321399706
0.996,-1.2399699820830814
0.998,-0.6125983638006255
1.0,0.003613629349964801
1.002,0.7365097720532496
1.004,1.1833565774646566
1.006,1.4901134965132414
1.008,1.4702645139792907
1.01,1.2353518225761526
1.012,0.6270887577688729
1.014,-0.05054146579560404
1.016,-0.6665156433423798
1.018,-1.208564627110831
1.02,-1.4419679186614403
1.022,-1.421251630940664
1.024,-1.0933341122076672
1.026,-0.47732599590145425
1.028,0.050069071324232
1.03,0.6961222761365391
1.032,1.163206580337081
1.034,1.4460978823128254
1.036,1.3077045554458906
1.038,1.013991667383155
1.04,0.5231441554090884
1.042,-0.0689457674632837
1.044,-0.6921495609061163
1.046,-1.1623988254212816
1.048,-1.395089134730218
1.05,-1.2683049944269607
1.052,-0.9078299173883083
1.054,-0.46080841023828495
1.056,0.12087137654069041
1.058,0.6888358594067461
1.06,1.0317962318259053
1.062,1.2538671518162694
1.064,1.1918181978648605
1.066,0.9194163494299812
1.068,0.4311342205808329
1.07,-0.17396697097405728
1.072,-0.5671385853821289
1.074,-0.9137449761714413
1.076,-1.1810157619857307
1.078,-1.084308037325947
1.08,-0.8133534936134303
1.082,-0.3567295128886348
1.084,0.02505076364589083
1.086,0.640246660977922
1.088,0.8736590071400588
1.09,1.1131051385408297
1.092,0.9988858556775155
1.094,0.7305474960948848
1.096,0.3627071153968582
1.098,-0.02270503324765931
1.1,-0.5186920646039724
1.102,-0.7958631721673769
1.104,-0.9431430447587407
1.106,-0.9668440514126211
1.108,-0.613300835770694
1.11,-0.3276590265148164
1.112,0.016825311143113437
1.114,0.4304844931178753
1.116,0.5935002334722721
1.118,0.77547699413494
1.12,0.8532643817828797
1.122,0.6639723316278175
1.124,0.24723953868665313
1.1260000000000001,-0.11659313659833467
1.1280000000000001,-0.3036876499084312
1.1300000000000001,-0.4400151052828386
1.1320000000000001,-0.6579885379385767
1.1340000000000001,-0.6674665157599029
1.1360000000000001,-0.5325212789870268
1.1380000000000001,-0.42092205892226237
1.1400000000000001,-0.12472783128555612
1.1420000000000001,0.1561887455521127
1.1440000000000001,0.3595520776640063
1.1460000000000001,0.5087004721589465
1.1480000000000001,0.5233997618189699
1.1500000000000001,0.5501860991107279
1.1520000000000001,0.3901025767161664
1.154,0.30188784484133957
1.156,0.15863664077402062
1.158,-0.2118115609787435
1.16,-0.45563351888029674
1.162,-0.4822807252624448
1.164,-0.4823788178017395
1.166,-0.4101054483124241
1.168,-0.29759039653650093
1.17,-0.2238696191082551
1.172,-0.026463913960595505
1.174,0.2756638601297865
1.176,0.3271699369632029
1.178,0.5485594643036149
1.18,0.5175481571839735
1.182,0.5154772060271081
1.184,0.378310629282972
1.186,0.18322989502038567
1.188,-0.04758812317372954
1.19,-0.3673429180186619
1.192,-0.4881503007894259
1.194,-0.607729528118892
1.196,-0.5946210364397979
1.198,-0.43922966641343675
1.2,-0.3074480382026699
1.202,-0.05673994164160506
1.204,0.23414694686459173
1.206,0.5118966290219923
1.208,0.7362833037033498
1.21,0.705609596305397
1.212,0.7120380304440581
1.214,0.44606965148504285
1.216,0.10326072069972834
1.218,-0.306917114526588
1.22,-0.5535532356829963
1.222,-0.7618544017912506
1.224,-0.9702796176022759
1.226,-0.7388161313953591
1.228,-0.47170921091648255
1.23,-0.17307125499372022
1.232,0.25151556453648266
1.234,0.7366155550722713
1.236,0.9597662721636139
1.238,0.967894787855848
1.24,0.929226545949446
1.242,0.6510300291512962
1.244,0.2389969858787313
1.246,-0.347467755278131
1.248,-0.6371868801271203
1.25,-1.0318368058531533
1.252,-1.1264344095528749
1.254,-1.0524005822944076
1.256,-0.7003658311622732
1.258,-0.29890438787459167
1.26,0.2057402962885953
1.262,0.766451836288139
1.264,1.1681260029274727
1.266,1.2276316323642695
1.268,1.2106650936304821
1.27,0.8211395160894583
1.272,0.2767936202685187
1.274,-0.19698158998044002
1.276,-0.8475958395157237
1.278,-1.1370991247773206
1.28,-1.3612224360224578
1.282,-1.195091756923408
1.284,-0.9125227873652112
1.286,-0.34784567021250984
1.288,0.36268482754939046
1.29,0.8810894537528251
1.292,1.2678363761153795
1.294,1.3877383622443857
1.296,1.29279779856409
1.298,0.8028365397608295
1.3,0.2378958639299404
1.302,-0.3585560152711589
1.304,-0.9726990992383082
1.306,-1.3637673619878417
1.308,-1.465123308139792
1.31,-1.3070366863366083
1.312,-0.8860232252018934
1.314,-0.18671452907253422
1.316,0.44380050178827624
1.318,1.0422669541657208
1.32,1.371812378977896
1.322,1.464947291494912
1.324,1.234171570046701
1.326,0.8419479055263449
1.328,0.1331708381986458
1.33,-0.4625490038114458
1.332,-0.9793410928741162
1.334,-1.3158644449025367
1.336,-1.4465520378540722
1.338,-1.334684651755869
1.34,-0.8040311632032254
1.342,-0.2394045635603104
1.344,0.5083964599947393
1.346,1.0326394230248817
1.348,1.4410800302928117
1.35,1.6041730367592346
1.352,1.302278252532072
1.354,0.9025672778061539
1.356,0.17005047332629072
1.358,-0.5078323494670799
1.36,-0.9735135590649555
1.362,-1.289733588600811
1.364,-1.4608693354908835
1.366,-1.1991420609755743
1.368,-0.8064544397938305
1.37,-0.13495701191350262
1.372,0.5468755353574608
1.374,1.0173234195661622
1.3760000000000001,1.3016827840802554
1.3780000000000001,1.2988783965721464
1.3800000000000001,1.1535315176333816
1.3820000000000001,0.7186648031790617
1.3840000000000001,0.12475241345631287
1.3860000000000001,-0.4851166119166157
1.3880000000000001,-1.0451016778889455
1.3900000000000001,-1.1733400885688976
1.3920000000000001,-1.2890792178056367
1.3940000000000001,-1.06333451311678
1.3960000000000001,-0.5853460244855107
1.3980000000000001,-0.18261361842587023
1.4000000000000001,0.4723048962809748
1.4020000000000001,0.9122827835200287
1.4040000000000001,1.1899108918084673
1.4060000000000001,1.254499036842836
1.408,0.993332209455266
1.41,0.47653523728276487
1.412,0.04950188685347927
1.414,-0.42373855082602463
1.416,-0.827930661954373
1.418,-1.1260377062274225
1.42,-1.1585893868725083
1.422,-0.8525287768789798
1.424,-0.5036231900650701
1.426,-0.07435324495094883
1.428,0.28646247182720086
1.43,0.819883475482047
1.432,0.7913470194879209
1.434,0.9366937808254617
1.436,0.8953965094428613
1.438,0.47529117054503317
1.44,0.108245137686927
1.442,-0.35083690189759964
1.444,-0.5409123983023055
1.446,-0.8625269401893678
1.448,-0.8169932992434545
1.45,-0.699362091536213
1.452,-0.5104425681638377
1.454,-0.0931144975664002
1.456,0.12165782549111244
1.458,0.43684156250239653
1.46,0.6490167589288135
1.462,0.683360333620124
1.464,0.6526605034798771
1.466,0.49328840852172706
1.468,0.1812243559319279
1.47,-0.10331292540655326
1.472,-0.34686897844609155
1.474,-0.5164430894652985
1.476,-0.5412581657866478
1.478,-0.5742306235450807
1.48,-0.43166117539780763
1.482,-0.27590567991264736
1.484,-0.09650213080994595
1.486,0.2058314967778021
1.488,0.29337564343965256
1.49,0.4670533312459618
1.492,0.5851431755360512
1.494,0.41869709617614786
1.496,0.3595841913766415
1.498,0.11675030633351965
1.5,-0.025470813561138513
1.502,-0.2707193441799562
1.504,-0.38042297635889605
1.506,-0.5002673213331796
1.508,-0.5041934020919516
1.51,-0.38752839604453615
1.512,-0.33112848051221017
1.514,-0.12973678714902837
1.516,0.0517437750646185
1.518,0.25912186033765405
1.52,0.41034406086208275
1.522,0.47330853217104135
1.524,0.585171628941311
1.526,0.579619568172403
1.528,0.34483506057645275
1.53,0.04954017908115787
1.532,-0.11344273696295981
1.534,-0.46871684156967774
1.536,-0.66021215535234
1.538,-0.7646199360415105
1.54,-0.6985544158287769
1.542,-0.48333393262768104
1.544,-0.09250469266162108
1.546,0.12715465698356956
1.548,0.4063305253203694
1.55,0.675836442382185
1.552,0.8185711698678451
1.554,0.7123081984428313
1.556,0.6151758214141567
1.558,0.3269130042016973
1.56,-0.08060101487786722
1.562,-0.4531258314372549
1.564,-0.855316290086784
1.566,-1.0398282401104761
1.568,-0.8720799769853473
1.57,-0.6764643903138813
1.572,-0.44974679387718597
1.574,0.08360727446764143
1.576,0.5220763382160017
1.578,0.9072236356750644
1.58,1.0858307704830483
1.582,1.036867965909129
1.584,0.8450518558201485
1.586,0.44186747981412894
1.588,-0.06888710605420711
1.59,-0.6607610888501858
1.592,-1.1194822541290435
1.594,-1.2266504841252717
1.596,-1.2530353106168364
1.598,-0.9064941615316215
1.6,-0.439723422272207
1.602,0.08761007785208984
1.604,0.6035160571932663
1.606,1.059618732845847
1.608,1.3446194518535157
1.61,1.2249901189277508
1.612,1.0275131474084709
1.614,0.5332632134102897
1.616,-0.08184316561258731
1.618,-0.606191262112435
1.62,-1.1710097217978226
1.622,-1.3221150905611734
1.624,-1.3765913712377686
1.6260000000000001,-1.0599942402644758
1.6280000000000001,-0.5554444781838004
1.6300000000000001,0.14724629791283456
1.6320000000000001,0.6877399615001396
1.6340000000000001,1.2055816541811901
1.6360000000000001,1.3762830101815435
1.6380000000000001,1.429264295653397
1.6400000000000001,1.1320074540879026
1.6420000000000001,0.5026502955491495
1.6440000000000001,-0.07901008689106437
1.6460000000000001,-0.7579115986797978
1.6480000000000001,-1.1476865382548433
1.6500000000000001,-1.4705425448754255
1.6520000000000001,-1.4766912047750975
1.6540000000000001,-0.9636782806426899
1.6560000000000001,-0.473566127607669
1.6580000000000001,0.14815411148498348
1.6600000000000001,0.7958487963699734
1.6620000000000001,1.2102880435532375
1.6640000000000001,1.4864472935079176
1.666,1.3433777693591766
1.668,1.091762067454772
1.67,0.46658653788481985
1.672,-0.32048891501916565
1.674,-0.9348233920084099
1.676,-1.3352153179427289
1.678,-1.5864335569158323
1.68,-1.3787107694747704
1.682,-0.9829526357275773
1.684,-0.43188702847080696
1.686,0.2426535910153658
1.688,0.8998405323781205
1.69,1.3712448508764037
1.692,1.5363318061335718
1.694,1.3304531151044878
1.696,0.9737775026899003
1.698,0.3137487273483986
1.7,-0.27329493696447016
1.702,-0.9206836031004043
1.704,-1.2339950965419204
1.706,-1.4716488343092646
1.708,-1.3141758788666353
1.71,-0.8721008433985036
1.712,-0.2815827534049429
1.714,0.23405731187146486
1.716,0.8239834428294682
1.718,1.224360241765849
1.72,1.3477654530355845
1.722,1.1458615738655162
1.724,0.8115086506342727
1.726,0.25987762813391757
1.728,-0.23323863663992844
1.73,-0.780185445280524
1.732,-1.208372460089104
1.734,-1.3537000223839548
1.736,-1.0928876286743985
1.738,-0.6807264849460686
1.74,-0.2368246966004485
1.742,0.3282172550904161
1.744,0.7196869294949296
1.746,0.9773975869875874
1.748,1.1720466694085294
1.75,1.0049471137320622
1.752,0.7092212685099268
1.754,0.16017606729559164
1.756,-0.23746315361628348
1.758,-0.6901516320301565
1.76,-0.8897293630992368
1.762,-1.0418170140144047
1.764,-0.9285414832699113
1.766,-0.6452168240935792
1.768,-0.16374066769484025
1.77,0.19143957962813454
1.772,0.5160967038102962
1.774,0.7472849011819939
1.776,0.8297852061829227
1.778,0.869559245308718
1.78,0.47506116923242614
1.782,0.1978166890340651
1.784,-0.08267174965091137
1.786,-0.3726222926128764
1.788,-0.6614890060587078
1.79,-0.7070745749041192
1.792,-0.6606719116068717
1.794,-0.47812819406745694
1.796,-0.2682319691351597
1.798,0.10388982606254402
1.8,0.3046988947762449
1.802,0.578302090409083
1.804,0.5559020170042179
1.806,0.6564593014505212
1.808,0.4412745102086213
1.81,0.2440942003897617
1.812,0.11488441185023424
1.814,-0.18438449504765228
1.816,-0.3191527068423888
1.818,-0.5291198818411988
1.82,-0.44687377913336007
1.822,-0.49177724637445
1.824,-0.43650300958157495
1.826,-0.20151585908886985
1.828,0.03300614374834845
1.83,0.14832774743241633
1.832,0.37962865606293394
1.834,0.5672794002543413
1.836,0.5469953618786249
1.838,0.4629711284552893
1.84,0.32093213518966457
1.842,0.20627316872469548
1.844,-0.10335228856389328
1.846,-0.38596439842832025
1.848,-0.4421539310386537
1.85,-0.5758950528991092
1.852,-0.463510082037209
1.854,-0.4791088717149577
1.856,-0.3826215714698148
1.858,-0.17184422238970581
1.86,0.1632787986305284
1.862,0.33810139263020406
1.864,0.5368198010853884
1.866,0.6550608254083387
1.868,0.6418843960582961
1.87,0.5011065471881259
1.872,0.2607635606250841
1.874,0.0183806491861086
1.8760000000000001,-0.2700781118654123
1.8780000000000001,-0.6942347302928237
1.8800000000000001,-0.6346800823508316
1.8820000000000001,-0.7691929633558938
1.8840000000000001,-0.5755787119358248
1.8860000000000001,-0.4057121945838651
1.8880000000000001,0.001974562062541624
1.8900000000000001,0.37097878902912185
1.8920000000000001,0.6876286396157076
1.8940000000000001,0.9273573432816543
1.8960000000000001,0.9543208024289672
1.8980000000000001,0.7305335189777372
1.9000000000000001,0.4733571474971388
1.9020000000000001,0.10773681827923448
1.9040000000000001,-0.33163395601059953
1.9060000000000001,-0.7630737400254408
1.9080000000000001,-1.0051328144180662
1.9100000000000001,-1.0538293797063483
1.9120000000000001,-0.948506093376054
1.9140000000000001,-0.6202076744152909
1.9160000000000001,-0.01680880822778212
1.9180000000000001,0.37997124748971806
1.92,0.8352457500345585
1.922,1.0706141926822124
1.924,1.2364948285809774
1.926,1.0897471067615696
1.928,0.6161707809589096
1.93,0.1426342115557097
1.932,-0.46671828670502463
1.934,-0.812636943548947
1.936,-1.1551574208041073
1.938,-1.3076818298451685
1.94,-1.0127702057653303
1.942,-0.6448794704894975
1.944,-0.08702932676299416
1.946,0.4985645241818343
1.948,0.9502262240424032
1.95,1.2706909708800844
1.952,1.3865582094109035
1.954,1.1385596889568452
1.956,0.6460449533064724
1.958,0.20142061525392072
1.96,-0.5320243904835136
1.962,-1.0730485610833524
1.964,-1.398142372825979
1.966,-1.3744453826923526
1.968,-1.1209478845777048
1.97,-0.6785038630914659
1.972,-0.023432344864579374
1.974,0.5019829060676824
1.976,1.0917584801837885
1.978,1.4007594088230122
